Date,High,Low,Open,Close,Volume,Adj Close,pct_change,log_change,volume_change,volume_log_change,7ma,14ma,21ma,28ma,volume_7ma,volume_14ma,volume_21ma,volume_28ma,ema,12ema,26ema,MACD,volume_ema,volume_12ema,volume_26ema,volume_MACD,20std,upper,lower,volume_20std,volume_upper,volume_lower,AAPL,MTK,GUC,Xintec,Qualcomm,SamSung,Broadcom,VIX,USD,CNY,CCY,HKD,JPY,TWIndex,PLIX,S&P500,Japan225,KoreanIndex,NASDQ,dealer_buy,dealer_sell,dealer_dif,investment_buy,investment_sell,investment_dif,foreign_buy,foreign_sell,foreign_dif
2018-04-10,249.0,243.5,244.5,245.5,25156994.0,213.63,0.0020408163265306,0.0020387366898475,-0.2749064240821628,-0.3214545622248081,245.14285714285717,247.67857142857144,249.8809523809524,248.625,28022981.0,29708127.42857143,29558985.52380952,30890629.42857143,245.30357780233825,246.70471244964708,247.5399700695608,-0.8352576199137047,27852772.55829272,29795460.91615662,31685876.732640576,-1890415.816483956,5.0120906447768725,255.52418128955372,235.47581871044625,5.0120906447768725,25157004.024181288,25156983.975818712,43.31,327.0,310.0,63.0,54.77,48880,239.75,20.47,29.19,0.16,0.74,7.85,0.07,10927.18,1314.54,2656.87,21794.32,2450.74,7094.3,8104938980,7187160386,917778594,926773700,1032489033,-105715333,39118645102.0,37370448795.0,1748196307
2018-04-11,248.5,246.5,246.5,248.0,21607935.0,215.81,0.010183299389002,0.0101317989304074,-0.1410764338537426,-0.1520753409961237,245.57142857142856,247.17857142857144,249.8095238095238,248.67857142857144,26875913.0,29720068.07142857,29604806.52380952,30380133.89285714,247.10119260077943,246.90398745739367,247.57404636070444,-0.6700589033107747,23689547.519430906,28535841.544440217,30939362.530222755,-2403520.9857825376,5.027490218251828,258.0549804365037,237.94501956349637,5.027490218251828,21607945.05498044,21607924.94501956,43.11,339.0,306.0,61.1,55.01,48860,240.32,20.24,29.19,0.16,0.74,7.85,0.07,10974.02,1315.06,2642.19,21687.1,2444.22,7069.03,8793362523,7207293386,1586069137,921151170,854794039,66357131,30984810741.0,31587733896.0,-602923155
2018-04-12,248.5,244.0,248.5,245.0,20409657.0,213.2,-0.0120967741935483,-0.012170535620255,-0.0554554611535068,-0.0570524371476253,245.7142857142857,246.6071428571429,249.54761904761904,248.64285714285717,24625100.42857143,29617889.92857143,29632358.61904762,29651260.25,245.70039753359316,246.61106631010236,247.38337625991156,-0.7723099498091983,21502953.8398103,27285659.30683403,30159384.342798848,-2873725.035964817,5.032198954301264,255.06439790860253,234.93560209139747,5.032198954301264,20409667.06439791,20409646.93560209,43.53,331.5,299.5,62.4,55.2,49000,239.43,18.49,29.28,0.16,0.73,7.85,0.07,10955.29,1339.66,2663.99,21660.28,2442.71,7140.25,6113154279,6756516943,-643362664,1363572510,1135413850,228158660,24151743362.0,30683053287.0,-6531309925
2018-04-13,246.0,244.0,246.0,244.5,19742548.0,212.76,-0.0020408163265306,-0.0020429016298004,-0.0326859486173628,-0.0332320675033628,245.5,246.03571428571428,249.0952380952381,248.69642857142856,25017415.0,28958305.0,29406164.95238095,28937780.39285714,244.9001325111977,246.28628687777888,247.16979283325145,-0.8835059554725433,20329349.946603432,26125180.64424417,29387766.83592486,-3262586.1916806847,4.590034972907429,253.6800699458149,235.31993005418516,4.590034972907429,19742557.180069946,19742538.81993005,43.68,336.0,315.0,63.5,55.73,49800,246.94,17.41,29.28,0.16,0.73,7.85,0.07,10965.39,1329.4,2656.3,21778.74,2455.07,7106.65,7280750369,7008628121,272122248,2145708200,1204035342,941672858,29373734847.0,31606317890.0,-2232583043
2018-04-16,244.0,242.0,243.0,243.5,18350139.0,211.89,-0.0040899795501022,-0.0040983663922826,-0.0705283330196284,-0.0731389542858984,245.07142857142856,245.4642857142857,248.3571428571429,248.82142857142856,25110863.0,28340410.07142857,28672510.47619048,28338172.14285714,243.9667108370659,245.85762735812057,246.89795632708464,-1.0403289689640758,19009875.982201144,24929020.39128353,28570164.7740045,-3641144.3827209696,4.271308809633245,252.04261761926648,234.95738238073352,4.271308809633245,18350147.54261762,18350130.45738238,43.96,342.0,316.0,63.3,54.77,50340,249.37,16.56,29.35,0.16,0.73,7.85,0.07,10954.55,1332.52,2677.84,21835.53,2457.49,7156.28,6481028220,9245265740,-2764237520,2063656890,1699647760,364009130,25533104700.0,28332070895.0,-2798966195
2018-04-17,243.5,237.5,243.0,238.0,42756389.0,207.11,-0.0225872689938398,-0.0228462688511692,1.330030797041919,0.8458814851048153,244.2142857142857,244.9642857142857,247.45238095238096,248.69642857142856,26102640.85714286,27644552.85714286,29576489.095238097,28888834.39285714,239.9889036123553,244.6487616107174,246.2388484510043,-1.5900868402868866,34840884.660733715,27671692.484932218,29620996.198152315,-1949303.713220097,4.4758856812324455,246.95177136246488,229.04822863753512,4.4758856812324455,42756397.95177136,42756380.04822864,44.56,340.0,299.0,60.7,55.35,49980,251.74,15.25,29.37,0.16,0.74,7.85,0.07,10810.45,1357.72,2706.39,21847.59,2453.77,7281.1,6258723202,9313531639,-3054808437,2455902700,2573710510,-117807810,33461496718.0,42672937517.0,-9211440799
2018-04-18,241.5,236.5,239.5,238.0,42500048.0,207.11,0.0,0.0,-0.0059953846897594,-0.006013429167087,243.2142857142857,244.57142857142856,246.64285714285717,248.26785714285717,27217672.85714286,28038274.5,30676658.38095238,29160593.964285716,238.6629678707851,243.62587520906857,245.62856338055957,-2.002688171490973,39946993.55357791,29952977.948788803,30575000.035326216,-622022.0865374133,4.505771153098408,247.0115423061968,228.9884576938032,4.505771153098408,42500057.01154231,42500038.988457695,44.46,362.0,269.5,61.2,55.23,51360,249.59,15.6,29.28,0.16,0.74,7.85,0.07,10847.89,1343.78,2708.64,22158.2,2479.98,7295.24,8396267593,10623492596,-2227225003,1998966520,1376897290,622069230,35313583279.0,37078291013.0,-1764707734
2018-04-19,244.5,241.0,242.0,244.5,31901989.0,212.76,0.0273109243697479,0.0269446352434519,-0.2493658124809647,-0.2868368463972714,243.07142857142856,244.1071428571429,246.14285714285717,248.17857142857144,28181243.57142857,28102112.285714287,29199166.14285714,29214550.035714287,242.55432262359503,243.76035594613492,245.54496609311067,-1.784610146975723,34583657.18452597,30252825.802821297,30673295.514190946,-420469.7113696449,4.014447592579553,252.52889518515912,236.47110481484088,4.014447592579553,31901997.028895184,31901980.971104816,43.2,360.5,260.5,61.9,52.57,52780,242.86,15.96,29.38,0.16,0.74,7.85,0.07,10971.22,1285.88,2693.13,22191.18,2486.1,7238.06,8915412075,7326592247,1588819828,1914440410,1430040046,484400364,43850021828.0,38080480981.0,5769540847
2018-04-20,231.5,228.0,228.0,229.0,128452087.0,199.27,-0.0633946830265848,-0.0654933053606869,3.026460137015281,1.3928876120468203,240.3571428571429,242.9642857142857,244.9047619047619,247.44642857142856,43444693.85714286,35160303.428571425,34294943.333333336,33064778.35714286,233.51810754119836,241.48953195442184,244.31941304917652,-2.829881094754682,97162610.39484198,45360404.44854111,37916168.95758421,7444235.4909569025,5.14525842017781,239.2905168403556,218.7094831596444,5.14525842017781,128452097.29051684,128452076.70948316,41.43,354.5,244.0,62.1,51.44,51620,237.12,16.88,29.38,0.16,0.74,7.85,0.07,10779.38,1270.83,2670.14,22162.24,2476.33,7146.13,7907923334,8742660311,-834736977,1326739820,1949019256,-622279436,35781743795.0,56604784871.0,-20823041076
2018-04-23,227.5,225.0,226.5,226.5,71009975.0,197.1,-0.0109170305676855,-0.010977058631151,-0.4471870667231744,-0.5927356108601955,237.7142857142857,241.7142857142857,243.64285714285717,246.5892857142857,50673310.71428572,37649205.571428575,36636363.52380952,34892596.64285714,228.83936918039944,239.18345011528004,242.9994565270153,-3.816006411735259,79727520.13161398,49306492.22568864,40367561.99776316,8938930.22792548,6.195074444129483,238.89014888825895,214.10985111174105,6.195074444129483,71009987.3901489,71009962.6098511,41.31,350.5,244.5,59.2,50.53,51900,233.45,16.34,29.6,0.16,0.73,7.84,0.07,10697.13,1253.98,2670.29,22088.04,2474.11,7128.6,6575976329,7701698463,-1125722134,1441015420,1802262137,-361246717,27028767943.0,39266371413.0,-12237603470
2018-04-24,227.5,225.0,225.0,227.0,40967892.0,197.53,0.0022075055187637,0.002205072558314,-0.4230684914337739,-0.5500317221779447,235.2142857142857,240.3571428571429,242.42857142857144,245.625,53705502.71428572,39361458.85714286,37207370.9047619,35480999.39285714,227.61312306013315,237.30907317446773,241.81431159908823,-4.505238424620529,53887768.04387132,48023630.65250576,40412030.88681773,7611599.765688032,6.85464690632656,240.70929381265316,213.29070618734687,6.85464690632656,40967905.70929381,40967878.29070619,40.74,341.5,238.5,56.0,49.94,50460,228.39,18.02,29.61,0.16,0.73,7.85,0.07,10579.5,1243.67,2634.56,22278.12,2464.14,7007.35,10331942782,8824311951,1507630831,1556140690,1789147568,-233006878,34874526748.0,42637075926.0,-7762549178
2018-04-25,226.0,224.0,225.5,225.0,46771110.0,195.79,-0.0088105726872246,-0.0088496152769828,0.1416528338826903,0.1324770666655439,232.57142857142856,238.82142857142856,241.16666666666663,244.41071428571428,57765641.42857143,41438252.21428572,38148820.52380952,35945793.21428572,225.8710410200444,235.415369609165,240.5688070361928,-5.153437427027825,49143329.347957104,47830935.16750488,40883073.7840905,6947861.38341438,7.785741015329328,240.57148203065864,209.42851796934136,7.785741015329328,46771125.57148203,46771094.42851797,40.91,337.0,241.0,57.1,49.75,50400,229.0,17.84,29.68,0.16,0.73,7.85,0.07,10559.97,1242.19,2639.4,22215.32,2448.81,7003.74,7891033327,7283433983,607599344,1488011190,2080849013,-592837823,30200875541.0,37637227654.0,-7436352113
2018-04-26,225.5,221.0,225.0,222.0,48023557.0,193.18,-0.0133333333333333,-0.0134230203321408,0.0267782184344138,0.0264259567341547,230.28571428571428,237.25,240.07142857142856,243.16071428571428,58518094.0,42310367.42857143,37935733.23809524,36811890.321428575,223.29034700668143,233.3514665923704,239.1933398483267,-5.84187325595633,48396814.44931904,47860569.29558105,41411998.46675046,6448570.828830592,8.832654724009739,239.66530944801949,204.3346905519805,8.832654724009739,48023574.66530945,48023539.33469055,41.06,323.5,241.0,53.7,50.47,52140,230.42,16.24,29.63,0.16,0.73,7.85,0.07,10488.58,1268.21,2666.94,22319.61,2475.64,7118.68,6770898870,10505146845,-3734247975,1579318400,1146063304,433255096,33896058065.0,39227713806.0,-5331655741
2018-04-27,225.5,221.0,225.0,223.5,34174459.0,194.49,0.0067567567567567,0.0067340321813444,-0.2883813458465811,-0.3402131091531899,228.2142857142857,235.7142857142857,239.1190476190476,242.03571428571428,57328724.14285714,42273198.5,37801757.71428572,37339674.821428575,223.43011566889385,231.83585634739032,238.03087022993213,-6.195013882541815,38915244.14977301,45755013.86549166,40875884.43217635,4879129.433315307,9.14859063059464,241.79718126118928,205.20281873881072,9.14859063059464,34174477.29718126,34174440.70281874,40.58,339.5,258.0,54.9,51.11,53000,232.78,15.41,29.63,0.16,0.73,7.85,0.07,10553.43,1258.11,2669.91,22467.87,2492.4,7119.8,6569564805,8208923913,-1639359108,1296678350,1216042639,80635711,31681147927.0,32469326580.0,-788178653
2018-04-30,228.0,222.5,224.5,227.0,28500789.0,197.53,0.0156599552572706,0.0155386034277791,-0.166020770072761,-0.1815467810974844,225.7142857142857,234.39285714285717,237.97619047619048,241.03571428571428,56842838.42857143,42512041.0,37682354.333333336,36110084.21428572,225.81003855629797,231.0918784477918,237.21376873141864,-6.12189028362684,31972274.049924333,43100517.73233909,39959210.69645959,3141307.0358795,9.36099831607575,245.7219966321515,208.2780033678485,9.36099831607575,28500807.72199663,28500770.27800337,41.31,340.0,282.0,57.9,51.01,53000,229.42,15.93,29.63,0.16,0.73,7.85,0.07,10657.88,1244.4,2648.05,22467.87,2515.38,7066.27,7943328757,5748327955,2195000802,1531382900,747003000,784379900,31297405977.0,31302866614.0,-5460637
2018-05-02,227.5,222.5,227.0,223.0,38167942.0,194.05,-0.0176211453744493,-0.017778246021284,0.3391889606985968,0.2920641775131507,224.8571428571429,232.6071428571429,236.92857142857144,239.89285714285717,43945103.42857143,43694898.64285714,38088570.0952381,36707483.35714286,223.936679518766,229.8469740712084,236.16089697353576,-6.313922902327334,36102719.34997477,42341659.92736385,39826524.12635148,2515135.8010123745,9.776818716249975,242.55363743249995,203.44636256750005,9.776818716249975,38167961.55363743,38167922.44636257,44.14,331.0,269.5,60.4,50.26,53000,228.74,15.97,29.77,0.16,0.73,7.85,0.07,10618.81,1259.42,2635.67,22472.78,2505.61,7100.9,5959210147,7959280497,-2000070350,1476317420,998894595,477422825,34819892431.0,40882361831.0,-6062469400
2018-05-03,222.5,220.0,221.0,220.5,31690731.0,191.88,-0.0112107623318385,-0.0112740765732182,-0.1697029145558856,-0.185971707964665,224.0,230.8571428571429,235.8095238095238,238.7321428571429,38328068.571428575,44500689.64285714,37875493.23809524,37059289.78571428,221.64555983958869,228.40897806025328,235.00083053105163,-6.591852470798358,33161393.783324927,40703055.47700018,39223872.78365877,1479182.6933414042,10.13903348450386,240.7780669690077,200.2219330309923,10.13903348450386,31690751.27806697,31690710.72193303,44.22,320.0,259.0,59.5,50.31,53000,225.25,15.9,29.67,0.16,0.73,7.85,0.07,10514.18,1267.44,2629.73,22472.78,2487.25,7088.15,5913368857,6952167337,-1038798480,2123221106,2123351638,-130532,30468190098.0,41271813794.0,-10803623696
2018-05-04,224.0,220.5,221.0,223.0,27208722.0,194.05,0.0113378684807256,0.0112740765732182,-0.1414296502027675,-0.152486656984756,223.42857142857144,229.32142857142856,234.7142857142857,237.67857142857144,36362472.85714286,45033987.78571428,38361796.85714286,36996146.39285714,222.5485199465296,227.5768275894451,234.1118801213441,-6.5350525318990265,29192945.927774977,38627004.1728463,38333861.61449886,293142.55834744126,10.134457895812517,243.26891579162503,202.73108420837497,10.134457895812517,27208742.26891579,27208701.73108421,45.96,325.5,269.5,61.5,52.49,51900,230.52,14.77,29.67,0.16,0.73,7.85,0.07,10529.37,1296.73,2663.42,22472.78,2461.38,7209.62,6288166257,6548673980,-260507723,1434448510,1548019461,-113570951,29001063417.0,32289701006.0,-3288637589
2018-05-07,225.5,221.5,225.0,223.5,23268759.0,194.49,0.0022421524663677,0.0022396425935049,-0.1448051474082465,-0.1564259382419948,223.2142857142857,227.89285714285717,233.6190476190476,236.67857142857144,33004994.14285714,45385317.78571428,38627166.190476194,36862863.92857143,223.18283998217652,226.9496233449151,233.32581492717048,-6.376191582255387,25243487.975924995,36264197.22317764,37217928.08749895,-953730.8643213063,10.119808610625087,243.73961722125017,203.26038277874983,10.119808610625087,23268779.23961722,23268738.76038278,46.29,318.5,281.5,62.9,53.01,51900,235.97,14.75,29.81,0.16,0.73,7.85,0.07,10604.91,1308.48,2672.63,22467.16,2461.38,7265.21,7895404080,7153207555,742196525,1833060535,1248007408,585053127,26940869643.0,29437681345.0,-2496811702
2018-05-08,228.5,223.5,224.0,228.0,40324763.0,198.4,0.0201342281879194,0.0199342149008172,0.7330001569916127,0.5498541013229712,224.07142857142856,227.17857142857144,232.8571428571429,236.07142857142856,31905166.42857143,45211630.21428572,38841967.0952381,36428091.53571428,226.39427999405885,227.1112197533897,232.93131011775048,-5.820090364360766,35297671.32530833,36888899.65038108,37448064.00694347,-559164.3565623909,9.775775645624089,247.5515512912482,208.4484487087518,9.775775645624089,40324782.55155129,40324743.44844871,46.51,325.0,274.5,61.4,52.86,52600,238.85,14.71,29.8,0.16,0.73,7.85,0.07,10691.38,1318.02,2671.92,22508.69,2449.81,7266.9,8439320539,7259497598,1179822941,1320343810,1163667495,156676315,35810261829.0,36157038142.0,-346776313
2018-05-09,232.0,228.5,228.5,229.5,33778934.0,199.71,0.006578947368421,0.0065574005461588,-0.1623277736313044,-0.1771283929993181,224.92857142857144,226.57142857142856,232.1190476190476,235.57142857142856,31848662.85714286,44588693.5,38798353.28571428,36313484.0,228.4647599980196,227.47872440671435,232.6771389979171,-5.198414591202749,34285179.77510277,36410443.3964763,37176276.59902173,-765833.2025454342,9.276313923099712,248.0526278461994,210.9473721538006,9.276313923099712,33778952.55262785,33778915.44737215,46.84,328.0,285.0,61.9,53.17,50900,238.05,13.42,29.88,0.16,0.73,7.85,0.07,10703.35,1336.68,2697.79,22408.88,2443.98,7339.91,7171506128,7668710542,-497204414,1280465950,1147269132,133196818,33200234034.0,32563732549.0,636501485
2018-05-10,231.5,229.0,231.0,229.5,27530377.0,199.71,0.0,0.0,-0.1849838422965035,-0.2045473405347344,225.28571428571428,225.5,231.3571428571429,234.80357142857144,31710032.57142857,44276435.5,38911371.52380952,36189273.89285714,229.15491999933988,227.78968988260445,232.44179536844172,-4.652105485837296,29781977.92503425,35044279.335479945,36461765.51761272,-1417486.182132773,8.422205924309457,246.3444118486189,212.6555881513811,8.422205924309457,27530393.84441185,27530360.15558815,47.51,329.5,280.0,64.5,54.97,51600,243.51,13.23,29.7,0.16,0.74,7.85,0.07,10760.21,1360.72,2723.07,22497.18,2464.16,7404.97,7268896046,8286997942,-1018101896,1631129220,1217076701,414052519,32594699263.0,29867576239.0,2727123024
2018-05-11,234.0,230.5,232.0,233.0,30693910.0,202.75,0.0152505446623093,0.0151354240651002,0.1149106312637854,0.1087742503668671,226.7142857142857,225.78571428571428,230.64285714285717,234.375,30642313.714285716,37293708.571428575,39344037.0,36227006.0,231.71830666644664,228.59127605451147,232.4831438596683,-3.891867805156835,30389932.641678084,34374991.745406106,36034516.96075252,-1659525.2153464109,7.736235654706887,248.47247130941375,217.52752869058625,7.736235654706887,30693925.472471308,30693894.52752869,47.15,319.5,284.0,62.3,55.23,51300,243.38,12.65,29.7,0.16,0.74,7.85,0.07,10858.98,1350.46,2727.72,22758.48,2477.71,7402.88,8176568640,8540296354,-363727714,1965675520,2283810730,-318135210,38426909525.0,29566899768.0,8860009757
2018-05-14,234.5,232.5,234.5,233.0,19921437.0,202.75,0.0,0.0,-0.3509645072915116,-0.432267875470643,228.5,226.25,230.07142857142856,233.9821428571429,28960986.0,33644527.28571428,39320788.42857143,35646866.428571425,232.57276888881557,229.26954127689436,232.52142949969289,-3.2518882227985277,23410935.547226027,32151367.938420556,34840955.482178256,-2689587.543757703,6.987018037226399,246.9740360744528,219.0259639255472,6.987018037226399,19921450.974036075,19921423.025963925,47.04,320.0,281.5,63.4,56.74,50100,244.76,12.93,29.79,0.16,0.73,7.85,0.07,10952.39,1367.5,2730.13,22865.86,2476.11,7411.32,8638500688,7536135172,1102365516,1931464110,1963183478,-31719368,35432726127.0,26856176974.0,8576549153
2018-05-15,234.0,229.5,233.5,230.5,23771769.0,200.58,-0.0107296137339055,-0.0107875911289969,0.1932758163981845,0.1767023120339033,229.57142857142856,226.5,229.4047619047619,233.42857142857144,28469992.714285716,32416232.785714287,39512656.0952381,35888845.821428575,231.1909229629385,229.45884261891055,232.3716939811971,-2.912851362286517,23651491.18240868,30862198.87097124,34021015.74275764,-3158816.8717864007,6.156725035097054,242.8134500701941,218.1865499298059,6.156725035097054,23771781.313450072,23771756.686549928,46.61,319.0,273.5,67.0,55.64,49200,241.58,14.63,29.89,0.16,0.73,7.85,0.07,10874.73,1351.1,2711.45,22818.02,2458.54,7351.63,7852343558,8845706203,-993362645,1557789890,1719789608,-161999718,34018838895.0,34931873914.0,-913035019
2018-05-16,230.5,228.5,229.5,230.5,14409556.0,200.58,0.0,0.0,-0.3938374548398144,-0.5006071025421335,230.57142857142856,226.89285714285717,228.78571428571428,232.8571428571429,27204392.285714287,30104693.214285716,39325009.28571428,35771472.71428572,230.73030765431284,229.6190206775397,232.2330499825899,-2.614029305050167,17490201.06080289,28331023.04466797,32568315.02107189,-4237291.976403918,5.777166943635375,242.0543338872708,218.94566611272924,5.777166943635375,14409567.554333888,14409544.445666112,47.04,319.0,267.5,66.4,56.7,49850,240.51,13.42,29.81,0.16,0.73,7.85,0.07,10897.57,1370.1,2722.46,22717.23,2459.82,7398.3,7688068488,8981187992,-1293119504,1313398320,2085051983,-771653663,30524448392.0,30188625251.0,335823141
2018-05-17,231.5,226.5,231.0,226.5,26852737.0,197.1,-0.0173535791757049,-0.0175059175136143,0.8635367390917528,0.6224761548443922,230.3571428571429,227.2142857142857,228.23809523809524,232.2321428571429,25279817.14285714,28592491.785714287,38567692.52380952,35451429.60714286,227.9101025514376,229.1391713425336,231.80837961350915,-2.669208270975531,23731891.686934296,28103594.42241136,32144938.871362858,-4041344.4489514977,5.317547911337584,237.1350958226752,215.86490417732483,5.317547911337584,26852747.635095824,26852726.364904176,46.75,310.0,264.0,65.3,56.95,49400,239.45,13.43,29.9,0.16,0.73,7.85,0.07,10833.81,1364.87,2720.13,22838.37,2448.45,7382.47,7291439493,8126993713,-835554220,1250658550,1476746788,-226088238,29135388160.0,32433020335.0,-3297632175
2018-05-18,227.5,223.5,225.5,223.5,27664541.0,194.49,-0.0132450331125827,-0.013333530869465,0.0302317041275904,0.029783732406539,229.5,227.2142857142857,227.54761904761904,231.4642857142857,24406332.42857143,28127497.64285714,37861239.809523806,35200348.071428575,224.97003418381252,228.27160652060536,231.19294408658251,-2.9213375659771827,26353657.895644765,28036047.74204038,31813057.5475582,-3777009.805517819,3.646916505748111,230.79383301149625,216.20616698850375,3.646916505748111,27664548.29383301,27664533.70616699,46.58,313.0,258.5,63.1,57.51,49500,235.99,13.42,29.9,0.16,0.73,7.85,0.07,10830.84,1345.2,2712.97,22930.36,2460.65,7354.34,7149502261,7213729917,-64227656,1128062990,2082651184,-954588194,29927358002.0,29145877869.0,781480133
2018-05-21,230.0,225.0,225.0,229.0,16127815.0,199.27,0.0246085011185682,0.0243105895006161,-0.4170221367489885,-0.53960606376247,229.42857142857144,227.3571428571429,226.8095238095238,230.875,22777395.0,27243713.785714287,37110088.66666666,34877877.39285714,227.65667806127087,228.3836670558969,231.03050378387277,-2.646836727975881,19536429.29854825,26204011.93557263,30651187.729220554,-4447175.793647923,3.646916505748111,236.29383301149625,221.70616698850375,3.646916505748111,16127822.293833012,16127807.706166988,46.91,314.0,266.5,69.4,57.71,50000,239.05,13.08,29.92,0.16,0.73,7.85,0.07,10966.2,1359.34,2733.01,23002.37,2465.57,7394.04,8752450863,8180572683,571878180,1035000420,1406119730,-371119310,27354763942.0,24267983920.0,3086780022
2018-05-22,233.5,229.0,230.0,229.0,22355097.0,199.27,0.0,0.0,0.3861206245235328,0.3265089276615214,228.8571428571429,227.78571428571428,226.8095238095238,230.19642857142856,21586136.0,26114224.85714286,32057851.04761905,34904561.75,228.55222602042363,228.4784875088358,230.88009609617848,-2.401608587342679,21415541.099516083,25611871.17625377,30036662.49001903,-4424791.313765265,3.682372661878551,236.3647453237571,221.6352546762429,3.682372661878551,22355104.364745323,22355089.63525468,46.79,320.5,262.0,72.2,57.39,50000,238.49,13.22,29.83,0.16,0.73,7.85,0.07,10938.73,1366.97,2724.44,22960.34,2465.57,7378.46,7687840616,8860027463,-1172186847,1845016510,1404517762,440498748,23534104816.0,24649470512.0,-1115365696
2018-05-23,231.5,228.5,231.5,228.5,23062899.0,198.84,-0.0021834061135371,-0.0021857932199802,0.031661772704453,0.0311708737135347,228.2142857142857,228.3571428571429,226.9047619047619,229.6071428571429,22034916.285714287,25497951.14285714,29774656.95238095,34999320.39285714,228.5174086734745,228.48179712286105,230.70379268164675,-2.221995558785693,22513779.69983869,25219721.610676263,29520087.41668429,-4300365.806008026,3.7013511046505463,235.90270220930108,221.0972977906989,3.7013511046505463,23062906.40270221,23062891.59729779,47.09,320.0,268.5,70.7,58.82,51800,240.56,12.58,29.91,0.16,0.73,7.85,0.07,10886.18,1373.95,2733.29,22689.74,2471.91,7425.96,7032481256,9126140233,-2093658977,1234306790,1485868528,-251561738,30982052438.0,33176786357.0,-2194733919
2018-05-24,230.0,228.5,229.5,229.0,12996610.0,199.27,0.0021881838074398,0.0021857932199802,-0.4364711045215955,-0.5735366682395373,228.0,228.78571428571428,227.0,229.05357142857144,20495607.85714286,24482800.285714287,28442691.14285714,34758394.03571428,228.8391362244915,228.5615206424209,230.5775858163396,-2.0160651739186903,16168999.899946231,23339242.901341453,28296126.12655953,-4956883.2252180725,3.7013511046505223,236.40270220930103,221.59729779069892,3.7013511046505223,12996617.402702209,12996602.597297791,47.04,322.0,272.0,73.8,59.08,51400,243.53,12.53,29.91,0.16,0.73,7.85,0.07,10936.93,1378.72,2727.76,22437.01,2466.01,7424.43,7801077423,7756293990,44783433,1182002007,1594806309,-412804302,25165133463.0,25002885121.0,162248342
2018-05-25,229.5,228.0,228.5,228.5,15971294.0,198.84,-0.0021834061135371,-0.0021857932199802,0.2288815314147304,0.2061044316453433,227.7142857142857,229.14285714285717,227.16666666666663,228.51785714285717,20718713.285714287,23961552.785714287,26976033.23809524,34673435.28571428,228.61304540816383,228.5520559282023,230.4236905706848,-1.8716346424824903,16037195.966648744,22205712.30113507,27383175.598666225,-5177463.297531154,3.5104168293362017,235.5208336586724,221.4791663413276,3.5104168293362017,15971301.020833658,15971286.979166342,47.15,324.0,275.5,73.2,59.96,52700,250.03,13.22,29.91,0.16,0.73,7.85,0.07,10942.3,1390.84,2721.33,22450.79,2460.8,7433.85,8037530333,7539613661,497916672,985896180,1200286529,-214390349,25231472870.0,26038998625.0,-807525755
2018-05-28,230.0,226.5,229.5,227.0,16373270.0,197.53,-0.0065645514223194,-0.0065861928528567,0.0251686557144336,0.024857141215218,227.78571428571428,229.07142857142856,227.4047619047619,228.125,19221646.57142857,22250731.85714286,25468876.714285716,33731181.03571428,227.5376818027213,228.31327809309423,230.1700838617452,-1.8568057686509576,16261245.322216248,21308413.485575832,26567627.03580206,-5259213.550226226,3.3896126156402784,233.77922523128052,220.22077476871945,3.3896126156402784,16373276.779225232,16373263.220774768,47.15,318.5,266.0,75.1,59.96,52300,250.03,13.22,29.89,0.16,0.73,7.84,0.07,10987.77,1390.84,2721.33,22481.09,2478.96,7433.85,8339872108,8852168026,-512295918,1295893240,1770243129,-474349889,25789951887.0,24012334297.0,1777617590
2018-05-29,226.5,223.5,226.5,225.0,23764776.0,195.79,-0.0088105726872246,-0.0088496152769828,0.4514373732308818,0.3725543573105092,228.0,228.75,227.47619047619048,227.66071428571428,18664537.285714287,21535434.85714286,24973177.52380952,33062064.17857143,225.8458939342404,227.8035430018489,229.7871146868011,-1.9835716849521527,21263599.107405417,21686315.41087186,26360008.44055746,-4673693.029685602,3.4374102858956923,231.8748205717914,218.1251794282086,3.4374102858956923,23764782.87482057,23764769.12517943,46.97,315.0,257.0,74.9,58.23,51300,249.69,17.02,30.06,0.16,0.72,7.85,0.07,10964.12,1380.92,2689.86,22358.43,2457.25,7396.59,7060344971,8759701766,-1699356795,1729019800,1620432130,108587670,22822041168.0,28339466301.0,-5517425133
2018-05-30,224.0,220.5,224.0,221.0,49163788.0,192.31,-0.0177777777777777,-0.0179377006866676,1.0687671535384975,0.726952851849525,226.8571428571429,228.14285714285717,227.1904761904762,226.82142857142856,23383962.0,23080678.5,25957129.85714286,33678557.0,222.6152979780801,226.7568440784876,229.1362173025936,-2.3793732241060184,39863725.035801806,25913618.886122342,28049177.296812464,-2135558.4106901176,3.60043856976261,228.20087713952523,213.7991228604748,3.60043856976261,49163795.20087714,49163780.79912286,46.88,310.0,253.0,73.0,58.39,49500,249.4,14.94,29.9,0.16,0.73,7.85,0.07,10821.17,1389.91,2724.01,22018.52,2409.03,7462.45,8334861321,9571346479,-1236485158,986068050,2051927016,-1065858966,33717560377.0,49173992850.0,-15456432473
