Date,AAPL,MTK,GUC,Xintec,Qualcomm,SamSung,Broadcom,VIX,USD,CNY,CCY,HKD,JPY,TWIndex,PLIX,S&P500,Japan225,KoreanIndex,NASDQ,dealer_buy,dealer_sell,dealer_dif,investment_buy,investment_sell,investment_dif,foreign_buy,foreign_sell,foreign_dif
2010/7/21,9.08,452.94,127,28.43,36.16,16340,21.77,25.64,32.15,0.15,0.65,7.77,0.09,7701.29,351.13,1069.59,9278.83,1748.78,2187.33,2893685634,2764735903,128949731,3466942490,2593267554,873674936,20817889606,18061532339,2756357267
2010/7/22,9.25,444.12,125.5,28.43,39.11,16160,22.85,24.63,32.1,0.15,0.65,7.77,0.09,7666.34,362.66,1093.67,9220.88,1735.53,2245.89,2443573250,2097746769,345826481,2308113790,2318761718,-10647928,15682158812,19731184210,-4049025398
2010/7/23,9.28,460.78,126,28.43,39.08,16220,22.88,23.47,32.1,0.15,0.65,7.77,0.09,7761.22,364.53,1102.66,9430.96,1758.06,2269.47,4609668308,2510861434,2098806874,2879634910,2416567414,463067496,32331714286,18260379909,14071334377
2010/7/26,9.26,470.59,125.5,28.43,39.24,16360,22.8,22.73,31.97,0.15,0.66,7.77,0.09,7787.45,369.5,1115.01,9503.66,1769.07,2296.43,3273719159,2512471753,761247406,2596048670,2145253730,450794940,22478689745,13179478595,9299211150
2010/7/27,9.43,473.53,127.5,28.43,39.22,16580,22.42,23.19,32.01,0.15,0.65,7.77,0.09,7748.01,366.08,1113.84,9496.85,1768.31,2288.25,3119430351,3007045824,112384527,2091553600,2931602160,-840048560,21113461448,14622745254,6490716194
2010/7/28,9.32,442,127,28.43,38.76,16740,21.8,24.25,31.98,0.15,0.66,7.77,0.09,7784.81,359.47,1106.13,9753.27,1773.47,2264.56,3484640795,3562291178,-77650383,2304832680,2973451839,-668619159,19493862448,19249230797,244631651
2010/7/29,9.22,427,124,28.43,38.78,16540,21.77,24.13,31.97,0.15,0.66,7.77,0.09,7798.99,352.52,1101.53,9696.02,1770.88,2251.69,3283692818,3467392693,-183699875,3084144270,3012540117,71604153,24571609777,19121147355,5450462422
2010/7/30,9.19,433.5,123,28.43,38.08,16200,21.76,23.5,31.97,0.15,0.66,7.77,0.09,7760.63,348.81,1101.6,9537.3,1759.33,2254.7,2830317421,3421252970,-590935549,3157854430,2859300575,298553855,14061048047,18681005526,-4619957479
2010/8/2,9.35,430.5,124,28.43,38.76,16200,21.83,22.01,31.72,0.15,0.66,7.76,0.09,7911.68,354.94,1125.86,9570.31,1782.27,2295.36,5856743482,3656301144,2200442338,2561711830,2305298029,256413801,33345658468,16621444657,16724213811
2010/8/3,9.35,438,125,28.43,38.46,16300,21.6,22.63,31.72,0.15,0.66,7.76,0.09,7957.53,351.25,1120.46,9694.01,1790.6,2283.52,5826655330,4150289309,1676366021,4328464820,3523409012,805055808,32072093833,25760124407,6311969426
2010/8/4,9.39,438.5,124.5,28.43,38.43,16120,22.34,22.21,31.76,0.15,0.66,7.76,0.09,7972.66,354.71,1127.24,9489.34,1789.26,2303.57,4234351107,3827478647,406872460,2416100550,3193825664,-777725114,18680773471,18705647940,-24874469
2010/8/5,9.35,438,123.5,28.43,38.5,16080,22.74,22.1,31.73,0.15,0.67,7.76,0.09,7936.85,352.44,1125.81,9653.92,1783.86,2293.06,5059034694,5105213685,-46178991,4254132710,4658922580,-404789870,21063183092,18897827662,2165355430
2010/8/6,9.29,444.5,122.5,28.43,38.65,16020,22.59,21.74,31.73,0.15,0.67,7.76,0.09,7963.3,351.75,1121.64,9642.12,1783.83,2288.47,3475534891,3150281256,325253635,2904835190,4152723368,-1247888178,22047971991,21686239883,361732108
2010/8/9,9.35,463,127.5,28.43,39.75,16040,22.9,22.14,31.63,0.15,0.67,7.76,0.09,8034.49,354.05,1127.79,9572.49,1790.17,2305.69,4639458719,3119430071,1520028648,3681037330,2664039257,1016998073,20664506210,15647760752,5016745458
2010/8/10,9.26,453,124.5,28.43,39.78,15860,22.3,22.37,31.73,0.15,0.67,7.76,0.09,7976.74,344.74,1121.06,9551.05,1781.13,2277.17,4212311923,4678517177,-466205254,3122890390,3489690985,-366800595,20478009305,22673673481,-2195664176
2010/8/11,8.94,455,123,28.43,39.36,15580,20.23,25.39,31.83,0.15,0.65,7.77,0.09,7895.03,330.06,1089.47,9292.85,1758.19,2208.63,3640994584,4610269245,-969274661,3110801010,3641509771,-530708761,19638709307,22216872677,-2578163370
2010/8/12,8.99,459,122,28.43,38.24,15320,20.41,25.73,31.89,0.15,0.65,7.77,0.09,7829.79,325.75,1083.61,9212.59,1721.75,2190.27,3609753288,3686732081,-76978793,1873115460,3688899572,-1815784112,14993736854,26199587055,-11205850201
2010/8/13,8.9,460,124,28.43,37.95,15620,19.99,26.24,31.89,0.15,0.65,7.77,0.09,7891.58,322.74,1079.25,9253.46,1746.24,2173.48,4258919984,4033939978,224980006,3635535280,3266867385,368667895,21314089327,27412321964,-6098232637
2010/8/16,8.84,460,123,28.43,38.64,15640,20.27,26.1,31.89,0.15,0.65,7.77,0.09,7941.22,324.26,1079.38,9196.67,1743.31,2181.87,3485279904,3280734491,204545413,2942561950,3238364909,-295802959,16220546088,19747521852,-3526975764
2010/8/17,9,456,123.5,28.43,39.14,15640,20.37,24.33,31.85,0.15,0.66,7.77,0.09,7931.09,328.6,1092.54,9161.68,1755.03,2209.44,4146609840,3729085996,417523844,3415569860,3268534771,147035089,15098920760,17502296411,-2403375651
2010/8/18,9.04,457,124.5,28.43,39.04,15560,20.75,24.59,31.85,0.15,0.66,7.77,0.09,7924.1,332.1,1094.16,9240.54,1761.99,2215.7,4041442914,5471243484,-1429800570,2452809000,3207753398,-754944398,20629572899,24693705990,-4064133091
2010/8/19,8.92,458,126.5,28.43,38.11,15780,20.51,26.44,31.88,0.15,0.66,7.77,0.09,7928.94,326.42,1075.63,9362.68,1779.64,2178.95,3985126967,3428101861,557025106,2263624280,3034569784,-770945504,20937439429,23827500084,-2890060655
2010/8/20,8.92,453,124,28.43,38.91,15680,20.43,25.49,31.88,0.15,0.66,7.77,0.09,7927.31,327.88,1071.69,9179.38,1775.54,2179.76,2828134928,3675786854,-847651926,2832276810,2999902192,-167625382,13490091585,14362966861,-872875276
2010/8/23,8.78,448,122,28.43,38.54,15800,20.4,25.66,31.91,0.15,0.66,7.77,0.09,7975.93,323.78,1067.36,9116.69,1767.71,2159.63,4347948830,3567911946,780036884,2837915840,3105433859,-267518019,21129450133,16277181114,4852269019
2010/8/24,8.57,447,120.5,28.43,38.04,15660,20.24,27.46,31.98,0.15,0.65,7.78,0.09,7940.64,318.41,1051.87,8995.14,1760.53,2123.76,4234881814,4063312482,171569332,2974485820,4227221079,-1252735259,17097707994,21518333919,-4420625925
2010/8/25,8.67,431,117.5,28.43,38.46,15440,20.29,26.7,32.01,0.15,0.65,7.78,0.09,7736.98,321.5,1055.33,8845.39,1734.79,2141.54,3154875661,6320525495,-3165649834,2038047480,3731860981,-1693813501,20224468104,42818091052,-22593622948
2010/8/26,8.58,438,113.5,28.43,38.28,15460,20.6,27.37,31.98,0.15,0.65,7.78,0.09,7689.74,315.23,1047.22,8906.48,1729.76,2118.69,2616891957,4473126264,-1856234307,2482895600,2822839672,-339944072,19077825441,28055126230,-8977300789
2010/8/27,8.63,436.5,111,28.43,38.64,15320,20.31,24.45,31.98,0.15,0.65,7.78,0.09,7722.91,321.76,1064.59,8991.06,1729.56,2153.63,2644842435,3014186431,-369343996,1868843840,2597216573,-728372733,16632120017,22561380757,-5929260740
2010/8/30,8.66,435.5,106.5,28.43,38.29,15520,20,27.21,32.01,0.15,0.65,7.78,0.09,7741.2,313.58,1048.92,9149.26,1760.13,2119.97,2725816603,2885815944,-159999341,2095801550,1831216068,264585482,16024944306,14632540871,1392403435
2010/8/31,8.68,436.5,105.5,28.43,38.3,15120,20.15,26.05,32,0.15,0.65,7.78,0.09,7616.28,307.49,1049.33,8824.06,1742.75,2114.03,2208448194,3822582679,-1614134485,2349878250,3054922865,-705044615,23122130000,28387742213,-5265612213
2010/9/1,8.94,437.5,101,28.43,39.6,15040,21,23.89,31.99,0.15,0.66,7.78,0.09,7668.25,316.75,1080.29,8927.02,1764.69,2176.84,3028907902,2591215470,437692432,2885520790,3157248751,-271727961,19923760398,32650229483,-12726469085
2010/9/2,9.01,445,104,28.43,40.02,15180,21.05,23.19,31.99,0.15,0.66,7.77,0.09,7720.82,323.32,1090.1,9062.84,1775.73,2200.01,3401797498,3804275467,-402477969,3237234240,2556769296,680464944,20361559313,17169998986,3191560327
2010/9/3,9.24,475,108,28.43,40.38,15220,20.98,21.31,31.99,0.15,0.66,7.77,0.09,7830.21,328.71,1104.51,9114.13,1780.02,2233.75,5148513672,2908450140,2240063532,3786496850,2702863416,1083633434,21900990889,20378148324,1522842565
2010/9/6,9.24,477,108,28.43,40.38,15600,20.98,21.31,31.84,0.15,0.66,7.77,0.09,7890.95,328.71,1104.51,9301.32,1792.42,2233.75,4997711366,3423206387,1574504979,3312718000,3095447872,217270128,19295455280,12250230126,7045225154
2010/9/7,9.21,472,110,28.43,40.57,15760,20.58,23.8,31.96,0.15,0.66,7.77,0.09,7884.4,322.31,1091.84,9226,1787.74,2208.89,4722891376,3636404445,1086486931,3021354690,3010489118,10865572,16750709829,11328082765,5422627064
2010/9/8,9.39,467,108,28.43,40.92,15420,20.08,23.25,31.89,0.15,0.66,7.77,0.09,7851.31,320.9,1098.87,9024.6,1779.22,2228.87,3736448488,3126126940,610321548,3268393970,3530864055,-262470085,15461676670,18697335951,-3235659281
2010/9/9,9.4,461.5,107,28.43,40.9,15120,19.67,22.81,31.83,0.15,0.66,7.77,0.09,7835.54,321.08,1104.18,9098.39,1784.36,2236.2,4180336613,4091860180,88476433,2563331800,3873800621,-1310468821,19135652212,19143017926,-7365714
2010/9/10,9.41,475,107.5,28.43,40.42,15320,18.65,21.99,31.83,0.15,0.66,7.77,0.09,7890.11,316.57,1109.55,9239.17,1802.58,2242.48,4585290689,3740451005,844839684,2776049800,3153663252,-377613452,19471168034,14680065328,4791102706
2010/9/13,9.54,480,111,28.43,41,15400,18.95,21.21,31.67,0.15,0.67,7.77,0.09,8091.3,327.17,1121.9,9321.82,1818.86,2285.71,6379147959,3867075528,2512072431,2554441420,2325868037,228573383,37340690342,16457531571,20883158771
2010/9/14,9.57,485,110,28.43,41.11,15200,19.9,21.56,31.7,0.15,0.67,7.77,0.09,8132.6,332.76,1121.1,9299.31,1815.25,2289.77,4938937663,4602563656,336374007,3004109140,2477854075,526255065,26395673480,15986847428,10408826052
2010/9/15,9.65,478,109.5,28.43,41.98,15140,19.11,22.1,31.74,0.15,0.67,7.77,0.09,8163.82,331.64,1125.07,9299.31,1823.88,2301.32,4748773222,4391783245,356989977,3768529400,3589019459,179509941,24716718495,20826971203,3889747292
2010/9/16,9.88,475,109,28.43,41.97,15140,19.25,21.72,31.67,0.15,0.67,7.77,0.09,8099.75,334.24,1124.66,9509.5,1811.85,2303.25,4269540858,4848207451,-578666593,2940240360,3710575244,-770334884,20709203693,16319789309,4389414384
2010/9/17,9.83,478.5,109,28.43,42.53,15460,20.04,22.01,31.67,0.15,0.67,7.77,0.09,8158.33,334.35,1125.59,9626.09,1827.35,2315.61,5972738540,4148620050,1824118490,3161891358,3366202597,-204311239,29231888145,21691862879,7540025266
2010/9/20,10.12,473.5,105.5,28.43,43.01,15600,20.63,21.5,31.65,0.15,0.67,7.76,0.09,8186.96,336.12,1142.71,9626.09,1832.63,2355.83,3876507124,3754787816,121719308,3247348700,2837891698,409457002,17414656350,11660446773,5754209577
2010/9/21,10.13,472,107.5,28.43,43.51,15600,20.77,22.35,31.56,0.15,0.67,7.76,0.09,8196.4,335.29,1139.78,9602.11,1832.63,2349.35,4424190145,3891414728,532775417,3024832350,3430726186,-405893836,18161112806,13989547816,4171564990
2010/9/23,10.32,465,108.5,28.43,43.65,15600,21.33,23.87,31.49,0.15,0.67,7.76,0.09,8202.54,332.83,1124.83,9602.11,1832.63,2327.08,4330487577,4204104830,126382747,2804075200,3678652005,-874576805,28777294387,25466577336,3310717051
2010/9/24,10.44,446,107,28.43,44.55,15240,21.58,21.71,31.49,0.15,0.67,7.76,0.09,8166.62,346.14,1148.67,9471.67,1846.6,2381.22,3536073691,3625071696,-88998005,2486448370,3861076038,-1374627668,23396349748,25863501131,-2467151383
2010/9/27,10.4,452,106,28.43,44.59,15100,21.95,22.54,31.31,0.15,0.67,7.76,0.09,8191.54,343.8,1142.16,9603.14,1860.83,2369.77,3831211092,4674022800,-842811708,2317346800,3017314453,-699967653,22967585278,18885212105,4082373173
2010/9/28,10.24,454.5,107,28.43,44.07,14900,22.3,22.6,31.42,0.15,0.68,7.76,0.09,8189.44,349.46,1147.7,9495.76,1855.97,2379.59,3741852000,3093471289,648380711,2215025770,2756553465,-541527695,18275550623,17109877818,1165672805
2010/9/29,10.26,449,106.5,28.43,44.31,15440,22.33,23.25,31.18,0.15,0.68,7.76,0.09,8240.89,351.79,1144.73,9559.38,1866.45,2376.56,5209862725,4483941311,725921414,2779575950,3152718315,-373142365,34239218722,25583096110,8656122612
2010/9/30,10.13,439,111,28.43,45.13,15540,22.51,23.7,31.15,0.15,0.68,7.76,0.09,8237.78,349.24,1141.2,9369.35,1872.81,2368.62,3916396125,4350803497,-434407372,3409023200,3617945068,-208921868,23671767848,22497938813,1173829035
2010/10/1,10.09,449,110,28.43,44.26,15540,22.63,22.5,31.15,0.15,0.68,7.76,0.09,8244.18,348.06,1146.24,9404.23,1876.73,2370.75,3936440130,3702545963,233894167,2728535650,2947407202,-218871552,19253049741,16904052589,2348997152
2010/10/4,9.95,428,107.5,28.43,43.89,15600,22.31,23.53,31,0.15,0.69,7.76,0.09,8246.1,343.12,1137.03,9381.06,1879.29,2344.52,4205077240,5481711861,-1276634621,2995098500,3378998615,-383900115,20426634755,17953001889,2473632866
2010/10/5,10.32,415.5,107.5,28.43,44.26,15460,22.45,21.76,30.96,0.15,0.69,7.76,0.09,8200.43,350.91,1160.75,9518.76,1878.94,2399.83,4223737176,4959851754,-736114578,2946672633,3238343378,-291670745,20703799692,23638483161,-2934683469
2010/10/6,10.33,412.5,108,28.43,44.65,15860,22.28,21.49,30.83,0.15,0.69,7.76,0.09,8284.03,345.34,1159.97,9691.43,1903.95,2380.66,5537569125,4218730450,1318838675,3024157580,2718222953,305934627,27148321805,20775213017,6373108788
2010/10/7,10.33,414.5,107.5,28.43,44.55,15400,22.88,21.56,30.73,0.15,0.69,7.76,0.09,8283.92,346.83,1158.06,9684.81,1900.85,2383.67,4198544997,3595309282,603235715,2613962730,2031030807,582931923,24058530172,24436883081,-378352909
2010/10/8,10.5,410,108,28.43,44.76,15160,22.2,20.71,30.73,0.15,0.69,7.76,0.09,8244.19,350.15,1165.15,9588.88,1897.07,2401.91,3835932518,4790749903,-954817385,2330073860,2594571995,-264498135,23393627616,23371720961,21906655
2010/10/11,10.55,410,108,28.43,44.18,15060,22.34,18.96,30.85,0.15,0.69,7.76,0.09,8176.76,352.67,1165.32,9588.88,1889.91,2402.33,2700540378,3800053622,-1099513244,1647337280,2243439878,-596102598,22486360493,16554857204,5931503289
2010/10/12,10.66,401,106.5,28.43,44.79,14920,22.02,18.93,30.95,0.15,0.69,7.76,0.09,8090.22,355.32,1169.77,9388.64,1868.04,2417.92,3133866448,4215257764,-1081391316,1933595150,2759877049,-826281899,17186920731,25530653568,-8343732837
2010/10/13,10.72,405,106.5,28.43,45.32,14880,22,19.07,30.9,0.15,0.69,7.76,0.09,8106.66,355.66,1178.1,9403.51,1876.15,2441.23,3563040201,3741664289,-178624088,2463188950,3342551131,-879362181,23082702047,25954997239,-2872295192
2010/10/14,10.8,404,110.5,28.43,45.04,15000,22.42,19.88,30.66,0.15,0.7,7.76,0.1,8215.45,354.83,1173.81,9583.51,1899.76,2435.38,4558642676,3718561402,840081274,3144698520,2889269135,255429385,31730048653,19947082192,11782966461
2010/10/15,11.24,390,113.5,28.43,44.79,15080,22.69,19.03,30.66,0.15,0.7,7.76,0.1,8205.3,357.12,1176.19,9500.25,1902.29,2468.77,4686981186,4421092783,265888403,3411195560,3611694578,-200499018,21936308429,18135953510,3800354919
2010/10/18,11.36,376,116,28.43,44.49,15020,22.74,19.09,30.81,0.15,0.69,7.76,0.1,8060.54,354.57,1184.71,9498.49,1875.42,2480.66,3495790958,4899379116,-1403588158,2227607450,3389944004,-1162336554,17452652407,27164221904,-9711569497
2010/10/19,11.05,380.5,119.5,28.43,44.22,14820,22.39,20.63,30.9,0.15,0.68,7.76,0.1,8046.23,349.62,1165.9,9539.45,1857.32,2436.95,3012159525,3801498665,-789339140,1911749130,2721444621,-809695491,20144219810,25789577246,-5645357436
2010/10/20,11.09,392.5,126,28.43,44.38,14900,22.1,19.79,30.81,0.15,0.69,7.76,0.1,8124.62,351.78,1178.17,9381.6,1870.44,2457.39,4912109141,3142683969,1769425172,2255380910,2476361541,-220980631,22711189117,26085153895,-3373964778
2010/10/21,11.05,387,126,28.43,43.98,15300,21.95,19.27,30.83,0.15,0.68,7.76,0.1,8131.23,349.86,1180.26,9376.48,1874.69,2459.67,3986761876,4469110273,-482348397,3147200270,2842077452,305122818,29859993460,28868527619,991465841
2010/10/22,10.98,387,126.5,28.43,44.18,15540,22.48,18.78,30.83,0.15,0.68,7.76,0.1,8168.06,356.94,1183.08,9426.71,1897.31,2479.39,3497982944,3185211131,312771813,3150949292,2715803348,435145944,21245449338,19351925409,1893523929
2010/10/25,11.03,395,127,28.43,44.33,15420,22.86,19.85,30.6,0.15,0.69,7.76,0.1,8306.98,360.78,1185.62,9401.16,1915.71,2490.85,5882444584,4114653111,1767791473,3179925630,2403154028,776771602,31840613146,16584614449,15255998697
2010/10/26,11,393,127,28.43,43.94,15260,23.42,20.22,30.65,0.15,0.69,7.76,0.1,8343.23,359.36,1185.64,9377.38,1919.41,2497.29,4120452115,4300996261,-180544146,3345405960,3831022530,-485616570,22794566054,16475820267,6318745787
2010/10/27,10.99,383,130,28.43,44.48,15060,23.7,20.71,30.7,0.15,0.68,7.76,0.09,8291.04,370.45,1182.45,9387.03,1909.54,2503.26,3464540099,3916577843,-452037744,2402915170,3078128273,-675213103,20800773074,18176333248,2624439826
2010/10/28,10.9,391,130,28.43,44.42,15280,23.43,20.88,30.7,0.15,0.68,7.76,0.09,8354.05,370.34,1183.78,9366.03,1907.87,2507.37,4889954325,4029563220,860391105,3161942150,4176806874,-1014864724,38508789525,27387944664,11120844861
2010/10/29,10.75,385,126,28.43,45.16,14900,24.68,21.2,30.7,0.15,0.68,7.76,0.09,8287.09,372.64,1183.26,9202.45,1882.95,2507.41,3393292019,4150519962,-757227943,3054842269,3986291565,-931449296,23768931651,21074954631,2693977020
2010/11/1,10.86,393.5,126.5,28.43,45.33,14940,23.83,21.83,30.84,0.15,0.69,7.75,0.1,8379.75,371.45,1184.38,9154.72,1914.74,2504.84,6335562389,4785533481,1550028908,2988952660,3411648841,-422696181,37080713691,19874322450,17206391241
2010/11/2,11.05,387.5,123.5,28.43,45.38,14800,24.08,21.57,30.48,0.15,0.7,7.75,0.1,8344.76,374.19,1193.57,9159.98,1918.04,2533.52,4607407814,5108247128,-500839314,2849124330,2732068084,117056246,26522825388,15887060023,10635765365
2010/11/3,11.17,393,121,28.43,45.69,14800,24.68,19.56,30.45,0.15,0.7,7.75,0.1,8293.9,377.81,1197.96,9159.98,1935.97,2540.27,3887943713,6502432523,-2614488810,2714842650,4300741204,-1585898554,29633816333,15601461450,14032354883
2010/11/4,11.37,402,129,28.43,48.34,15260,25.29,18.52,30.4,0.15,0.7,7.75,0.1,8357.85,389.75,1221.06,9358.78,1942.5,2577.34,4055573089,3241915603,813657486,2807288800,2849921003,-42632203,23985271010,15045700158,8939570852
2010/11/5,11.33,396,131.5,28.43,48.33,15520,25.37,18.26,30.17,0.15,0.7,7.75,0.1,8449.34,392.02,1225.85,9625.99,1938.96,2578.98,5436588817,4236231031,1200357786,4286474120,3430124772,856349348,30982148312,20020253362,10961894950
2010/11/8,11.38,385,128,28.43,47.8,15560,25.25,18.29,30.55,0.15,0.7,7.75,0.1,8430.58,391.88,1223.25,9732.92,1942.41,2580.05,4407582866,4758945069,-351362203,4105629840,3363838967,741790873,20605955557,14583445357,6022510200
2010/11/9,11.29,382.5,128,28.43,47.92,15480,24.83,19.08,30.18,0.15,0.69,7.75,0.1,8445.63,387.32,1213.4,9694.49,1947.46,2562.98,3470146394,3440132484,30013910,2307992802,2652500894,-344508092,19249339091,15434543847,3814795244
2010/11/10,11.36,381,127,28.43,47.68,15800,24.61,18.47,30.14,0.15,0.69,7.75,0.1,8450.63,387.34,1218.71,9830.52,1967.85,2578.78,4273442643,4328485434,-55042791,2481314750,2447464591,33850159,22390378492,19584639825,2805738667
2010/11/11,11.31,382,130,28.43,47.92,15340,24.85,18.64,30.15,0.15,0.7,7.75,0.09,8436.95,382.49,1213.54,9861.46,1914.73,2555.52,4310274572,3956725958,353548614,2431846650,2416062109,15784541,18789359830,17677324647,1112035183
2010/11/12,11,378,127.5,28.43,47.47,15560,25.72,20.61,30.09,0.15,0.7,7.75,0.09,8316.05,382.61,1199.21,9724.81,1913.12,2518.21,3016789016,4824084001,-1807294985,1672787400,2303522798,-630735398,14694370919,21318108118,-6623737199
2010/11/15,10.97,380,130,28.43,46.87,16160,25.17,20.2,30.18,0.15,0.69,7.75,0.09,8240.65,379.57,1197.75,9827.51,1913.81,2513.82,2979917547,3125914600,-145997053,1324560650,3273137502,-1948576852,13542306566,15759449904,-2217143338
2010/11/16,10.77,385,137,28.43,46.38,16220,24.9,22.58,30.19,0.15,0.68,7.75,0.09,8312.21,374.07,1178.34,9797.1,1899.13,2469.84,4475518489,2939260992,1536257497,1587674930,2530449535,-942774605,20036988872,21115908301,-1078919429
2010/11/17,10.73,383,136,28.43,47.98,15900,24.6,21.76,30.25,0.15,0.68,7.76,0.09,8255.54,373.85,1178.59,9811.66,1897.11,2476.01,2538860919,2754571488,-215710569,1736831750,2582114014,-845282264,15789977995,28642435214,-12852457219
2010/11/18,11.02,380.5,140,28.43,47.72,15980,25.07,18.75,30.41,0.15,0.68,7.76,0.09,8283.45,380.96,1196.69,10013.63,1927.86,2514.4,2543289355,2286015252,257274103,1596616150,1847904787,-251288637,15163683865,17503140850,-2339456985
2010/11/19,10.95,382.5,137.5,28.43,47.96,16360,25.27,18.04,30.38,0.15,0.69,7.75,0.09,8306.12,387.09,1199.73,10022.39,1940.96,2518.12,3233113550,3200491408,32622142,2514751420,1896083325,618668095,19222660180,19159677202,62982978
2010/11/22,11.19,396,137.5,28.43,47.62,16960,26.01,18.37,30.32,0.15,0.69,7.75,0.09,8374.91,391.33,1197.84,10115.19,1944.34,2532.02,3867761858,2617834003,1249927855,2291152220,1802110668,489041552,20702075100,12184783185,8517291915
2010/11/23,11.03,399,135,28.43,47.1,16800,25.98,20.63,30.35,0.15,0.69,7.76,0.09,8328.63,388.27,1180.73,10115.19,1928.94,2494.95,3595758158,3378307478,217450680,2491688450,2438765998,52922452,24175285552,24237584247,-62298695
2010/11/24,11.24,400,134,28.43,48.07,17020,26.3,19.56,30.52,0.15,0.67,7.76,0.09,8297.05,398.71,1198.35,10030.11,1925.98,2543.12,3495031123,3098492796,396538327,1645888150,2082794671,-436906521,19303226148,21088490061,-1785263913
2010/11/25,11.24,397,136.5,28.43,48.07,16900,26.3,19.56,30.43,0.15,0.68,7.76,0.09,8349.99,398.71,1198.35,10079.76,1927.68,2543.12,3677574662,3453145172,224429490,3057947750,2977703501,80244249,22306928081,18594948831,3711979250
